177,1596971085-2627,https://jobee.pk/bpo-jobs,"Customer Support Specialist, ibex.",https://jobee.pk/jobdetail/customer-support-specialist-a2382f68b1e51558,BPO Jobs,Client Services & Customer Support Jobs,25,"Karachi, Pakistan",Full Time Jobs,No Preference,18,45,Intermediate/A-Level,FSC / ICS / I.Com / Equivalent,Entry Level,55000,60000,Monthly,Fresh,"Jun 06, 2020","Sep 04, 2020",Afternoon Shift,"[{'Skills':'MS Office'},{'Skills':'Time Management'},{'Skills':'Customer Service'},{'Skills':'English'},{'Skills':'Flexibility/Adaptability.'}]",ibex.,Karachi,Entry-Level
178,1596971230-2653,https://jobee.pk/bpo-jobs,"Email Chat Support Specialist - Home Based, ibex.",https://jobee.pk/jobdetail/email-chat-support-specialist-home-based-f9ed9c7dad7d1c2b,BPO Jobs,Client Services & Customer Support Jobs,30,"Karachi, Pakistan",Full Time Jobs,No Preference,18,40,Intermediate/A-Level,FSC / ICS / I.Com / Equivalent,Entry Level,30000,50000,Monthly,Fresh,"Jun 27, 2020","Sep 25, 2020",All Shift,"[{'Skills':'MS Office'},{'Skills':'Time Management'},{'Skills':'Communication Skills'},{'Skills':'Customer Service'},{'Skills':'English'},{'Skills':'Flexibility/Adaptability.'},{'Skills':'Email Support'}]",ibex.,Karachi,Entry-Level
179,1596971032-2616,https://jobee.pk/bpo-jobs,"Chat Support Executive - Domestic, ibex.",https://jobee.pk/jobdetail/chat-support-executive-domestic-807fbbf8273a99cb,BPO Jobs,Client Services & Customer Support Jobs,10,"Lahore, Pakistan",Full Time Jobs,No Preference,18,35,Bachelors,BBA / BS / B.Com / Equivalent,Entry Level,15000,30000,Monthly,Fresh,"May 20, 2020","Jun 02, 2020",All Shift,"[{'Skills':'MS Office'},{'Skills':'Time Management'},{'Skills':'Communication Skills'},{'Skills':'Customer Service'},{'Skills':'Flexibility/Adaptability.'}]",ibex.,Karachi,Entry-Level
180,1596971223-2652,https://jobee.pk/bpo-jobs,"Email Chat Support Specialist - Home Based, ibex.",https://jobee.pk/jobdetail/email-chat-support-specialist-home-based-b996aa55bb9fb422,BPO Jobs,Client Services & Customer Support Jobs,30,"Islamabad, Pakistan",Full Time Jobs,No Preference,18,40,Intermediate/A-Level,FSC / ICS / I.Com / Equivalent,Entry Level,30000,50000,Monthly,Fresh,"Jun 27, 2020","Sep 25, 2020",All Shift,"[{'Skills':'MS Office'},{'Skills':'Time Management'},{'Skills':'Communication Skills'},{'Skills':'Customer Service'},{'Skills':'English'},{'Skills':'Flexibility/Adaptability.'},{'Skills':'Email Support'}]",ibex.,Karachi,Entry-Level
181,1596971112-2632,https://jobee.pk/bpo-jobs,"Call Center Agent, Orient Biz Tec",https://jobee.pk/jobdetail/call-center-agent-b849582f56c2cb06,BPO Jobs,Telemarketing Jobs,10,"Lahore, Pakistan",Full Time Jobs,No Preference,19,35,Bachelors,BA / B.Com / Equivalent,Intermediate,25000,40000,Monthly,1 Year,"Jun 03, 2020","Aug 31, 2020",Night Shift,"[{'Skills':'Customer Service'},{'Skills':'Phone-Based Sales'},{'Skills':'Sales'},{'Skills':'Telesales'}]",Orient Biz Tec,Lahore,Intermediate
182,1596971041-2618,https://jobee.pk/bpo-jobs,"Accounts & Compliance Analyst, Rainsoft Financials Pvt. Ltd.",https://jobee.pk/jobdetail/accounts-compliance-analyst-4d943beb95e10a54,BPO Jobs,"Accounts, Finance &  Financial Services Jobs",1,"Karachi, Pakistan",Full Time Jobs,No Preference,22,40,Bachelors,BBA / B.Com / Equivalent,Intermediate,40000,60000,Monthly,1 Year,"May 16, 2020","Aug 13, 2020",Morning Shift,"[{'Skills':'Accounts Payable'},{'Skills':'Accounts Receivable'},{'Skills':'Payroll'},{'Skills':'QuickBooks'},{'Skills':'Compliance'}]",Rainsoft Financials Pvt. Ltd.,Karachi,Intermediate
183,1596971064-2623,https://jobee.pk/bpo-jobs,"Web Developer / Ecommerce Expert, a & E Technologies",https://jobee.pk/jobdetail/web-developer-ecommerce-expert-c8d3368cf999664d,BPO Jobs,Software & Web Development Jobs,1,"Lahore, Pakistan",Full Time Jobs,No Preference,18,40,Bachelors,BSCS / BSIT / BSSE,Intermediate,20000,25000,Monthly,2 Years,"Jun 17, 2020","Sep 14, 2020",Morning Shift,"[{'Skills':'WebForms'},{'Skills':'JavaScript'},{'Skills':'Shopify'}]",a & E Technologies,Lahore,Intermediate
184,1596971068-2624,https://jobee.pk/bpo-jobs,"Customer Support Representative, Global Comm",https://jobee.pk/jobdetail/customer-support-representative-3377d1b6eaf2f402,BPO Jobs,Client Services & Customer Support Jobs,20,"Karachi, Pakistan",Full Time Jobs,Male,18,35,Intermediate/A-Level,FA / FSC / ICS / Equivalent,Intermediate,35000,45000,Monthly,1 Year,"Jun 12, 2020","Sep 09, 2020",Night Shift,"[{'Skills':'Communication Skills'},{'Skills':'Customer Service'}]",Global Comm,Karachi,Intermediate
185,1596971121-2634,https://jobee.pk/bpo-jobs,"Medical Biller & AR Executive, Zas Services Ins,",https://jobee.pk/jobdetail/medical-biller-ar-executive-966ec36866b74d6d,BPO Jobs,"Accounts, Finance &  Financial Services Jobs",10,"Lahore, Pakistan",Full Time Jobs,No Preference,18,40,Bachelors,BBA / B.Com / Equivalent,Entry Level,15000,20000,Monthly,Fresh,"May 30, 2020","Aug 28, 2020",All Shift,"[{'Skills':'Communication Skills'},{'Skills':'Customer Service'},{'Skills':'Medical Billing'}]","Zas Services Ins,",Lahore,Entry-Level
186,1596971093-2628,https://jobee.pk/bpo-jobs,"Inbound Sales Representative / Sales Executive, ibex.",https://jobee.pk/jobdetail/inbound-sales-representative-sales-executive-679619647141ac37,BPO Jobs,Telemarketing Jobs,25,"Karachi, Pakistan",Full Time Jobs,No Preference,18,45,Intermediate/A-Level,FSC / ICS / I.Com / Equivalent,Entry Level,55000,80000,Monthly,Fresh,"Jun 06, 2020","Sep 04, 2020",Night Shift,"[{'Skills':'MS Office'},{'Skills':'Time Management'},{'Skills':'Selling Skills.'},{'Skills':'English'},{'Skills':'Flexibility/Adaptability.'},{'Skills':'Sales'},{'Skills':'Telesales'},{'Skills':'Phone based sales'}]",ibex.,Karachi,Entry-Level
187,1596971022-2614,https://jobee.pk/bpo-jobs,"Spanish Speaker, ibex.",https://jobee.pk/jobdetail/spanish-speaker-7ec48657695d9bb9,BPO Jobs,Client Services & Customer Support Jobs,10,"Karachi, Pakistan",Full Time Jobs,No Preference,18,40,Intermediate/A-Level,A-Level / FSC / I.Com / Equivalent,Entry Level,50000,80000,Monthly,Fresh,"May 28, 2020","Jun 15, 2020",All Shift,"[{'Skills':'MS Office'},{'Skills':'Time Management'},{'Skills':'Communication Skills'},{'Skills':'Customer Service'},{'Skills':'English'},{'Skills':'Flexibility/Adaptability.'},{'Skills':'Spanish'}]",ibex.,Karachi,Entry-Level
188,1596971027-2615,https://jobee.pk/bpo-jobs,"Call Center Supervisor / Call Center Team Lead, Genesis BPO",https://jobee.pk/jobdetail/call-center-supervisor-call-center-team-lead-de57e6e69d99450a,BPO Jobs,Telemarketing Jobs,10,"Lahore, Pakistan",Full Time Jobs,No Preference,18,40,Intermediate/A-Level,FSC / ICS / I.Com / Equivalent,Intermediate,35000,50000,Monthly,2 Years,"May 21, 2020","Aug 18, 2020",All Shift,"[{'Skills':'Communication Skills'},{'Skills':'Supervisory Skills'},{'Skills':'Phone-Based Sales'},{'Skills':'Telesales'}]",Genesis BPO,Lahore,Intermediate
189,1596971045-2619,https://jobee.pk/bpo-jobs,"Accounts & Compliance Analyst, Rainsoft Financials Pvt. Ltd.",https://jobee.pk/jobdetail/accounts-compliance-analyst-4a04bdfaa6d4250b,BPO Jobs,"Accounts, Finance &  Financial Services Jobs",1,"Karachi, Pakistan",Full Time Jobs,No Preference,24,40,Bachelors,BBA / B.Com / Equivalent,Experienced Professional,40000,60000,Monthly,4 Years,"May 14, 2020","Aug 11, 2020",Morning Shift,"[{'Skills':'Accounts Payable'},{'Skills':'Accounts Receivable'},{'Skills':'Auditing'},{'Skills':'Compliance'}]",Rainsoft Financials Pvt. Ltd.,Karachi,Mid-Level
190,1596971059-2622,https://jobee.pk/bpo-jobs,"Customer Support Specialist, ibex.",https://jobee.pk/jobdetail/customer-support-specialist-4af526d1f975f299,BPO Jobs,Client Services & Customer Support Jobs,30,"Islamabad, Pakistan",Full Time Jobs,No Preference,18,45,Intermediate/A-Level,FSC / ICS / I.Com / Equivalent,Entry Level,55000,60000,Monthly,Fresh,"Jun 17, 2020","Sep 15, 2020",Afternoon Shift,"[{'Skills':'MS Office'},{'Skills':'Time Management'},{'Skills':'Communication Skills'},{'Skills':'Customer Service'},{'Skills':'English'},{'Skills':'Flexibility/Adaptability.'}]",ibex.,Karachi,Entry-Level
191,1596971102-2630,https://jobee.pk/bpo-jobs,"Manager US HR, Level 3 Back Office Services (PVT) Ltd",https://jobee.pk/jobdetail/manager-us-hr-490592f24a8f9654,BPO Jobs,Human Resources Jobs,1,"Karachi, Pakistan",Full Time Jobs,Male,18,40,Masters,MBA HR / MHRM / Equivalent,Experienced Professional,70000,90000,Monthly,10 Years,"Jun 04, 2020","Jun 10, 2020",Night Shift,"[{'Skills':'Recruitment & Selection'},{'Skills':'Human Resources'},{'Skills':'Fluency in English'}]",Level 3 Back Office Services (PVT) Ltd,Karachi,Expert
192,1596921490-2152,https://jobee.pk/call-center-jobs,"Business Development Manager, Continental Car Hire PVT. LTD",https://jobee.pk/jobdetail/business-development-manager-07ebf9af557a484f,Call Center Jobs,Sales & Business Development Jobs,5,"Lahore, Pakistan",Full Time Jobs,No Preference,28,35,Bachelors,BBA / BS / BSC / Equivalent,Experienced Professional,40000,50000,Monthly,3 Years,"Jul 15, 2020","Oct 13, 2020",Afternoon Shift,"[{'Skills':'Time Management'},{'Skills':'Communication Skills'},{'Skills':'Business Development'},{'Skills':'Customer Service'},{'Skills':'English'},{'Skills':'Microsoft Office'}]",Continental Car Hire PVT. LTD,Lahore,Mid-Level
193,1596921221-2086,https://jobee.pk/call-center-jobs,"Medical Biller, Expert Solution",https://jobee.pk/jobdetail/medical-biller-0eb0bf6d24f8505b,Call Center Jobs,"Accounts, Finance &  Financial Services Jobs",2,"Karachi, Pakistan",Full Time Jobs,No Preference,18,40,Bachelors,BBA / B.Com / Equivalent,Intermediate,30000,60000,Monthly,2 Years,"May 29, 2020","Jun 15, 2020",Night Shift,"[{'Skills':'Financial Services'},{'Skills':'Team player'},{'Skills':'Billing'},{'Skills':'Medical Billing'}]",Expert Solution,Karachi,Intermediate
194,1596921565-2169,https://jobee.pk/call-center-jobs,"Telesales Representative, Ace Link Communications",https://jobee.pk/jobdetail/telesales-representative-0d09ca85c340393f,Call Center Jobs,Telemarketing Jobs,10,"Lahore, Pakistan",Full Time Jobs,No Preference,18,30,Intermediate/A-Level,FSC / ICS / I.Com / Equivalent,Entry Level,20000,40000,Monthly,Less than 1 Year,"Jul 22, 2020","Oct 19, 2020",Night Shift,"[{'Skills':'Communication Skills'},{'Skills':'English'},{'Skills':'Phone-Based Sales'},{'Skills':'Telesales'}]",Ace Link Communications,Lahore,Intermediate
195,1596921326-2113,https://jobee.pk/call-center-jobs,"Call Center Representative, orbit technology",https://jobee.pk/jobdetail/call-center-representative-1f15105f00eed186,Call Center Jobs,Telemarketing Jobs,10,"Lahore, Pakistan",Full Time Jobs,No Preference,18,40,Intermediate/A-Level,FA / FSC / I.Com / Equivalent,Entry Level,20000,30000,Monthly,Fresh,"Jun 06, 2020","Sep 04, 2020",Night Shift,"[{'Skills':'Communication Skills'},{'Skills':'English'},{'Skills':'Phone-Based Sales'},{'Skills':'Telesales'}]",orbit technology,Lahore,Entry-Level
196,1596921584-2173,https://jobee.pk/call-center-jobs,"Telesales Representative, Health Care Medical Services",https://jobee.pk/jobdetail/telesales-representative-c64dfc712150b003,Call Center Jobs,Telemarketing Jobs,25,"Lahore, Pakistan",Full Time Jobs,No Preference,18,40,Intermediate/A-Level,FSC / ICS / I.Com / Equivalent,Entry Level,10000,30000,Monthly,Fresh,"Jul 21, 2020","Aug 01, 2020",Morning Shift,"[{'Skills':'Communication Skills'},{'Skills':'Multi-tasking ability'},{'Skills':'Phone-Based Sales'},{'Skills':'Telesales'}]",Health Care Medical Services,Lahore,Entry-Level
197,1596921264-2097,https://jobee.pk/call-center-jobs,"Customer Service Advisor - Home Based, kazam cloud",https://jobee.pk/jobdetail/customer-service-advisor-home-based-75cca62411cf9824,Call Center Jobs,Client Services & Customer Support Jobs,3,"Islamabad, Pakistan",Contract Jobs,No Preference,18,40,Bachelors,BA / B.Com / Equivalent,Intermediate,40000,55000,Monthly,1 Year,"May 14, 2020","May 27, 2020",Afternoon Shift,"[{'Skills':'Communication Skills'},{'Skills':'Customer Service'},{'Skills':'English'}]",kazam cloud,Lahore,Intermediate
198,1596921730-2212,https://jobee.pk/call-center-jobs,"Customer Service Officer, Co-operative Group of Services",https://jobee.pk/jobdetail/customer-service-officer-282f362ba5535ef9,Call Center Jobs,Client Services & Customer Support Jobs,10,"Lahore, Pakistan",Full Time Jobs,No Preference,18,40,Bachelors,BA / B.Com / Equivalent,Entry Level,20000,80000,Monthly,Less than 1 Year,"Aug 04, 2020","Nov 02, 2020",Afternoon Shift,"[{'Skills':'Communication Skills'},{'Skills':'Ability to listen.'},{'Skills':'Act on what the customer is saying'},{'Skills':'Customer Service'},{'Skills':'English'}]",Co-operative Group of Services,Lahore,Intermediate
199,1596921447-2142,https://jobee.pk/call-center-jobs,"Senior Web Developer, Vital Aims",https://jobee.pk/jobdetail/senior-web-developer-a30abb5711077a32,Call Center Jobs,Software & Web Development Jobs,1,"Lahore, Pakistan",Full Time Jobs,No Preference,18,35,Bachelors,BSCS / BSIT / BSSE,Experienced Professional,55000,100000,Monthly,4 Years,"Jul 06, 2020","Jul 31, 2020",Afternoon Shift,"[{'Skills':'C#'},{'Skills':'PHP'},{'Skills':'Java'},{'Skills':'HTML 5'},{'Skills':'CSS 3'},{'Skills':'Magento'},{'Skills':'WebAPI'},{'Skills':'JSON'},{'Skills':'Backup Management'},{'Skills':'Database Development Tools'},{'Skills':'JScript .NET'},{'Skills':'Positive work ethic.'},{'Skills':'Web Applications'},{'Skills':'Web Developer'},{'Skills':'WordPress'},{'Skills':'PowerBuilder'},{'Skills':'Web Apps integration'}]",Vital Aims,Lahore,Mid-Level
200,1596921510-2157,https://jobee.pk/call-center-jobs,"Telesales Representative, Aims Solutions",https://jobee.pk/jobdetail/telesales-representative-2f32da304873a6d5,Call Center Jobs,Telemarketing Jobs,2,"Lahore, Pakistan",Full Time Jobs,No Preference,18,40,Intermediate/A-Level,FSC / ICS / I.Com / Equivalent,Entry Level,20000,25000,Monthly,Less than 1 Year,"Jul 14, 2020","Oct 11, 2020",Night Shift,"[{'Skills':'Communication Skills'},{'Skills':'Phone-Based Sales'},{'Skills':'Telesales'}]",Aims Solutions,Lahore,Intermediate
201,1596921389-2130,https://jobee.pk/call-center-jobs,"Call Center Agent, UK Taxi Outsource",https://jobee.pk/jobdetail/call-center-agent-8285e35126b24348,Call Center Jobs,Client Services & Customer Support Jobs,5,"Rawalpindi, Pakistan",Full Time Jobs,No Preference,18,35,Bachelors,BBA / BS / B.Com / Equivalent,Intermediate,25000,40000,Monthly,1 Year,"Jun 22, 2020","Jul 22, 2020",All Shift,"[{'Skills':'Customer Service'},{'Skills':'Phone-Based Sales'},{'Skills':'Telesales'}]",UK Taxi Outsource,Islamabad,Intermediate
202,1596921506-2156,https://jobee.pk/call-center-jobs,"Call Center Agent, Zeetech Enterprises",https://jobee.pk/jobdetail/call-center-agent-2045f22a6e4ca330,Call Center Jobs,Telemarketing Jobs,10,"Lahore, Pakistan",Full Time Jobs,No Preference,18,30,Bachelors,BA / B.Com / Equivalent,Entry Level,10000,40000,Monthly,Fresh,"Jul 14, 2020","Jul 20, 2020",Afternoon Shift,"[{'Skills':'Communication Skills'},{'Skills':'Phone-Based Sales'},{'Skills':'Fluent English'},{'Skills':'Telesales'}]",Zeetech Enterprises,Lahore,Entry-Level
203,1596921744-2216,https://jobee.pk/call-center-jobs,"Telesales Representative, Abby Solutions",https://jobee.pk/jobdetail/telesales-representative-23b6bf7adcb14828,Call Center Jobs,Telemarketing Jobs,10,"Karachi, Pakistan",Full Time Jobs,No Preference,18,25,Intermediate/A-Level,FSC / ICS / I.Com / Equivalent,Entry Level,20000,30000,Monthly,Fresh,"Aug 04, 2020","Aug 04, 2020",All Shift,"[{'Skills':'Communication Skills'},{'Skills':'Phone-Based Sales'},{'Skills':'Telesales'}]",Abby Solutions,Karachi,Entry-Level
204,1596921617-2182,https://jobee.pk/call-center-jobs,"Telesales Agent, Atrium Solutions Pvt Ltd",https://jobee.pk/jobdetail/telesales-agent-d5d08b05d50902ab,Call Center Jobs,Telemarketing Jobs,10,"Lahore, Pakistan",Full Time Jobs,No Preference,18,40,Intermediate/A-Level,FA / FSC / I.Com / Equivalent,Entry Level,20000,50000,Monthly,Fresh,"Jul 16, 2020","Oct 14, 2020",Night Shift,"[{'Skills':'Communication Skills'},{'Skills':'Phone-Based Sales'},{'Skills':'Telesales'}]",Atrium Solutions Pvt Ltd,Lahore,Entry-Level
205,1596921686-2201,https://jobee.pk/call-center-jobs,"Call Center Agent, Zeetech Enterprises",https://jobee.pk/jobdetail/call-center-agent-2be628fa4beb4081,Call Center Jobs,Telemarketing Jobs,1,"Lahore, Pakistan",Full Time Jobs,No Preference,18,30,Bachelors,BA / B.Com / Equivalent,Intermediate,10000,40000,Monthly,1 Year,"Jul 23, 2020","Oct 21, 2020",Afternoon Shift,"[{'Skills':'Communication Skills'},{'Skills':'Phone-Based Sales'},{'Skills':'Telesales'}]",Zeetech Enterprises,Lahore,Intermediate
206,1596921682-2200,https://jobee.pk/call-center-jobs,"Call Center Agent, DCT Communications",https://jobee.pk/jobdetail/call-center-agent-913d35023e7802d8,Call Center Jobs,Telemarketing Jobs,10,"Lahore, Pakistan",Full Time Jobs,Male,18,26,Intermediate/A-Level,FSC / ICS / I.Com / Equivalent,Entry Level,15000,30000,Monthly,Fresh,"Jul 24, 2020","Aug 06, 2020",Night Shift,"[{'Skills':'Communication Skills'},{'Skills':'Customer Service'},{'Skills':'Phone-Based Sales'},{'Skills':'Telesales'}]",DCT Communications,Lahore,Entry-Level
207,1596921183-2075,https://jobee.pk/call-center-jobs,"Quran Tutor / Quran Teacher, Global Links",https://jobee.pk/jobdetail/quran-tutor-quran-teacher-3ff75ef34e5a6420,Call Center Jobs,"Teachers/Education, Training & Development Jobs",1,"Rawalpindi, Pakistan",Full Time Jobs,No Preference,18,32,Bachelors,BA / B.Com / Equivalent,Entry Level,20000,25000,Monthly,Fresh,"May 12, 2020","Aug 09, 2020",Morning Shift,"[{'Skills':'Communication Skills'},{'Skills':'Arabic'},{'Skills':'Teaching'},{'Skills':'Tajweed'}]",Global Links,Rawalpindi,Entry-Level
208,1596921301-2107,https://jobee.pk/call-center-jobs,"Telesales Representative, Gaze Technologies",https://jobee.pk/jobdetail/telesales-representative-e93890eec65a4486,Call Center Jobs,Telemarketing Jobs,10,"Lahore, Pakistan",Full Time Jobs,No Preference,18,40,Intermediate/A-Level,FA / FSC / I.Com / Equivalent,Entry Level,35000,35000,Monthly,Fresh,"Jun 13, 2020","Sep 10, 2020",Night Shift,"[{'Skills':'Customer Service'},{'Skills':'English'},{'Skills':'Phone-Based Sales'},{'Skills':'Telesales'}]",Gaze Technologies,Lahore,Entry-Level
209,1596921554-2166,https://jobee.pk/call-center-jobs,"Call Center Representative, Atrium Solutions Pvt Ltd",https://jobee.pk/jobdetail/call-center-representative-129498ffb9c0bbcf,Call Center Jobs,Telemarketing Jobs,20,"Lahore, Pakistan",Full Time Jobs,No Preference,18,40,Bachelors,BA / B.Com / Equivalent,Entry Level,20000,25000,Monthly,Fresh,"Jul 09, 2020","Oct 06, 2020",Night Shift,"[{'Skills':'Communication Skills'},{'Skills':'Phone-Based Sales'},{'Skills':'Telesales'}]",Atrium Solutions Pvt Ltd,Lahore,Entry-Level
210,1596921621-2183,https://jobee.pk/call-center-jobs,"Telesales Executive, Miles Communication",https://jobee.pk/jobdetail/telesales-executive-a249bcb9c0d7ba14,Call Center Jobs,Telemarketing Jobs,10,"Lahore, Pakistan",Full Time Jobs,No Preference,18,40,Intermediate/A-Level,FA / FSC / I.Com / Equivalent,Intermediate,50000,100000,Monthly,1 Year,"Jul 16, 2020","Oct 14, 2020",Night Shift,"[{'Skills':'Communication Skills'},{'Skills':'Phone-Based Sales'},{'Skills':'Telesales'}]",Miles Communication,Lahore,Intermediate
211,1596921562-2168,https://jobee.pk/call-center-jobs,"Call Center Agent, Zeetech Enterprises",https://jobee.pk/jobdetail/call-center-agent-d656345da1839058,Call Center Jobs,Telemarketing Jobs,1,"Lahore, Pakistan",Full Time Jobs,No Preference,18,30,Bachelors,BA / B.Com / Equivalent,Entry Level,10000,40000,Monthly,Fresh,"Jul 23, 2020","Jul 30, 2020",Afternoon Shift,"[{'Skills':'Communication Skills'},{'Skills':'Phone-Based Sales'},{'Skills':'Telesales'}]",Zeetech Enterprises,Lahore,Entry-Level
212,1596921539-2163,https://jobee.pk/call-center-jobs,"Call Center Representative, Zeetech Enterprises",https://jobee.pk/jobdetail/call-center-representative-e4408c5beaa8cf4d,Call Center Jobs,Telemarketing Jobs,1,"Lahore, Pakistan",Full Time Jobs,No Preference,18,30,Bachelors,BA / B.Com / Equivalent,Entry Level,20000,25000,Monthly,Fresh,"Jul 09, 2020","Jul 14, 2020",Afternoon Shift,"[{'Skills':'Communication Skills'},{'Skills':'Phone-Based Sales'},{'Skills':'Sales Pitching'},{'Skills':'Telesales'},{'Skills':'Excellent English'}]",Zeetech Enterprises,Lahore,Entry-Level
213,1596921378-2127,https://jobee.pk/call-center-jobs,"Call Center Agent, Zeetech Enterprises",https://jobee.pk/jobdetail/call-center-agent-5ab49fedc95c2ee8,Call Center Jobs,Telemarketing Jobs,10,"Lahore, Pakistan",Full Time Jobs,No Preference,18,30,Bachelors,BA / B.Com / Equivalent,Entry Level,10000,45000,Monthly,Fresh,"Jun 24, 2020","Jun 30, 2020",Morning Shift,"[{'Skills':'Communication Skills'},{'Skills':'Phone-Based Sales'},{'Skills':'Fluent in English'},{'Skills':'Telesales'}]",Zeetech Enterprises,Lahore,Entry-Level
214,1596921606-2179,https://jobee.pk/call-center-jobs,"Telesales Executive - Home Based, Live Interact",https://jobee.pk/jobdetail/telesales-executive-home-based-c183ebbf51514e81,Call Center Jobs,Telemarketing Jobs,20,"Lahore, Pakistan",Full Time Jobs,No Preference,20,50,Intermediate/A-Level,FA / FSC / I.Com / Equivalent,Intermediate,15000,40000,Monthly,1 Year,"Jul 17, 2020","Oct 15, 2020",Night Shift,"[{'Skills':'Phone-Based Sales'},{'Skills':'Telesales'}]",Live Interact,Lahore,Intermediate
215,1596921498-2154,https://jobee.pk/call-center-jobs,"Call Center Agent, Zeetech Enterprises",https://jobee.pk/jobdetail/call-center-agent-393dbd3ba7d62b74,Call Center Jobs,Telemarketing Jobs,10,"Lahore, Pakistan",Full Time Jobs,No Preference,18,30,Bachelors,BA / B.Com / Equivalent,Entry Level,10000,40000,Monthly,Fresh,"Jul 14, 2020","Oct 12, 2020",Afternoon Shift,"[{'Skills':'Communication Skills'},{'Skills':'Phone-Based Sales'},{'Skills':'Telesales'}]",Zeetech Enterprises,Lahore,Entry-Level
216,1596921290-2104,https://jobee.pk/call-center-jobs,"Call Center Representative, Extelligent Communications",https://jobee.pk/jobdetail/call-center-representative-7f7709a62983c3d5,Call Center Jobs,Telemarketing Jobs,3,"Rawalpindi, Pakistan",Full Time Jobs,No Preference,18,40,Bachelors,BBA / BS / B.Com / Equivalent,Entry Level,15000,25000,Monthly,Fresh,"Jun 17, 2020","Sep 14, 2020",Night Shift,"[{'Skills':'Communication Skills'},{'Skills':'Phone-Based Sales'},{'Skills':'Telesales'}]",Extelligent Communications,Rawalpindi,Entry-Level
217,1596921340-2117,https://jobee.pk/call-center-jobs,"Call Center Agent, Zeetech Enterprises",https://jobee.pk/jobdetail/call-center-agent-3ed5a349d6b5b114,Call Center Jobs,Telemarketing Jobs,1,"Lahore, Pakistan",Full Time Jobs,No Preference,18,30,Bachelors,BA / B.Com / Equivalent,Entry Level,10000,40000,Monthly,Fresh,"Jun 30, 2020","Jul 03, 2020",Afternoon Shift,"[{'Skills':'Communication skills'},{'Skills':'Phone-Based Sales'},{'Skills':'Telesales'},{'Skills':'Fluently in English'}]",Zeetech Enterprises,Lahore,Entry-Level
218,1596921668-2196,https://jobee.pk/call-center-jobs,"HR Executive, Orient Biz Tech",https://jobee.pk/jobdetail/hr-executive-c25dbd04cc52ea9d,Call Center Jobs,Human Resources Jobs,1,"Lahore, Pakistan",Full Time Jobs,Female,22,35,Bachelors,BBA / BS / BSC / Equivalent,Entry Level,30000,40000,Monthly,Fresh,"Jul 25, 2020","Aug 10, 2020",Night Shift,"[{'Skills':'Time Management'},{'Skills':'Recruitment & Selection'},{'Skills':'Communication Skills'},{'Skills':'Human Resources'}]",Orient Biz Tech,Lahore,Entry-Level
219,1596921530-2161,https://jobee.pk/call-center-jobs,"Call Center Agent, Atrium Solutions Pvt Ltd",https://jobee.pk/jobdetail/call-center-agent-5d5afda2bc9476f8,Call Center Jobs,Telemarketing Jobs,10,"Lahore, Pakistan",Full Time Jobs,No Preference,18,40,Bachelors,BA / B.Com / Equivalent,Entry Level,20000,25000,Monthly,Fresh,"Jul 10, 2020","Oct 07, 2020",Night Shift,"[{'Skills':'Communication Skills'},{'Skills':'Phone-Based Sales'},{'Skills':'Telesales'}]",Atrium Solutions Pvt Ltd,Lahore,Entry-Level
220,1596921430-2138,https://jobee.pk/call-center-jobs,"Telesales Representative, Zeetech Enterprises",https://jobee.pk/jobdetail/telesales-representative-b2fe3fe6d7eab06c,Call Center Jobs,Telemarketing Jobs,10,"Lahore, Pakistan",Full Time Jobs,No Preference,18,30,Bachelors,BA / B.Com / Equivalent,Intermediate,10000,40000,Monthly,1 Year,"Jul 07, 2020","Jul 11, 2020",Morning Shift,"[{'Skills':'Phone-Based Sales'},{'Skills':'Telesales'}]",Zeetech Enterprises,Lahore,Intermediate
221,1596921502-2155,https://jobee.pk/call-center-jobs,"Telesales Representative, INNOVATIC SOLUTION",https://jobee.pk/jobdetail/telesales-representative-8014ddaec21ecdb6,Call Center Jobs,Telemarketing Jobs,10,"Lahore, Pakistan",Full Time Jobs,Female,18,40,Bachelors,BA / B.Com / Equivalent,Entry Level,20000,40000,Monthly,Fresh,"Jul 14, 2020","Oct 12, 2020",Night Shift,"[{'Skills':'Communication Skills'},{'Skills':'Phone-Based Sales'},{'Skills':'Telesales'}]",INNOVATIC SOLUTION,Lahore,Entry-Level
222,1596921276-2100,https://jobee.pk/call-center-jobs,"Call Center Representative, Zeetech Enterprises",https://jobee.pk/jobdetail/call-center-representative-cd0f4be47f3e6a41,Call Center Jobs,Telemarketing Jobs,1,"Lahore, Pakistan",Full Time Jobs,No Preference,18,30,Intermediate/A-Level,FSC / ICS / I.Com / Equivalent,Intermediate,10000,40000,Monthly,1 Year,"Jun 20, 2020","Jun 25, 2020",Afternoon Shift,"[{'Skills':'Communication Skills'},{'Skills':'Phone-Based Sales'},{'Skills':'Telesales'}]",Zeetech Enterprises,Lahore,Intermediate
